SUBJECT,Subject,LOCATION,Country,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1996-11,Nov-1996,IDX,Index,0,Units,2015_100,2015=100,29.59205,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1996-12,Dec-1996,IDX,Index,0,Units,2015_100,2015=100,30.69657,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1997-01,Jan-1997,IDX,Index,0,Units,2015_100,2015=100,30.4006,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1997-02,Feb-1997,IDX,Index,0,Units,2015_100,2015=100,31.147879999999997,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1997-03,Mar-1997,IDX,Index,0,Units,2015_100,2015=100,31.6194,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1997-04,Apr-1997,IDX,Index,0,Units,2015_100,2015=100,31.618920000000003,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1997-05,May-1997,IDX,Index,0,Units,2015_100,2015=100,31.93435,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1997-06,Jun-1997,IDX,Index,0,Units,2015_100,2015=100,32.19699,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1997-07,Jul-1997,IDX,Index,0,Units,2015_100,2015=100,32.39419,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1997-08,Aug-1997,IDX,Index,0,Units,2015_100,2015=100,32.282779999999995,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1997-09,Sep-1997,IDX,Index,0,Units,2015_100,2015=100,32.76125,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1997-10,Oct-1997,IDX,Index,0,Units,2015_100,2015=100,33.00549,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1997-11,Nov-1997,IDX,Index,0,Units,2015_100,2015=100,33.12812,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1997-12,Dec-1997,IDX,Index,0,Units,2015_100,2015=100,32.87809,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1998-01,Jan-1998,IDX,Index,0,Units,2015_100,2015=100,32.86247,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1998-02,Feb-1998,IDX,Index,0,Units,2015_100,2015=100,33.14756,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1998-03,Mar-1998,IDX,Index,0,Units,2015_100,2015=100,32.7045,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1998-04,Apr-1998,IDX,Index,0,Units,2015_100,2015=100,33.24924,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1998-05,May-1998,IDX,Index,0,Units,2015_100,2015=100,33.21006,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1998-06,Jun-1998,IDX,Index,0,Units,2015_100,2015=100,33.72337,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1998-07,Jul-1998,IDX,Index,0,Units,2015_100,2015=100,33.52199,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1998-08,Aug-1998,IDX,Index,0,Units,2015_100,2015=100,33.8277,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1998-09,Sep-1998,IDX,Index,0,Units,2015_100,2015=100,34.04984,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1998-10,Oct-1998,IDX,Index,0,Units,2015_100,2015=100,33.04435,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1998-11,Nov-1998,IDX,Index,0,Units,2015_100,2015=100,34.991479999999996,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1998-12,Dec-1998,IDX,Index,0,Units,2015_100,2015=100,34.19871,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1999-01,Jan-1999,IDX,Index,0,Units,2015_100,2015=100,34.94014,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1999-02,Feb-1999,IDX,Index,0,Units,2015_100,2015=100,34.63065,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1999-03,Mar-1999,IDX,Index,0,Units,2015_100,2015=100,34.555479999999996,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1999-04,Apr-1999,IDX,Index,0,Units,2015_100,2015=100,35.071059999999996,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1999-05,May-1999,IDX,Index,0,Units,2015_100,2015=100,36.121190000000006,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1999-06,Jun-1999,IDX,Index,0,Units,2015_100,2015=100,35.58331,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1999-07,Jul-1999,IDX,Index,0,Units,2015_100,2015=100,35.92369,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1999-08,Aug-1999,IDX,Index,0,Units,2015_100,2015=100,36.17194,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1999-09,Sep-1999,IDX,Index,0,Units,2015_100,2015=100,36.145070000000004,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1999-10,Oct-1999,IDX,Index,0,Units,2015_100,2015=100,36.18971,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1999-11,Nov-1999,IDX,Index,0,Units,2015_100,2015=100,36.17113,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,1999-12,Dec-1999,IDX,Index,0,Units,2015_100,2015=100,37.31734,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2000-01,Jan-2000,IDX,Index,0,Units,2015_100,2015=100,36.88889,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2000-02,Feb-2000,IDX,Index,0,Units,2015_100,2015=100,36.275909999999996,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2000-03,Mar-2000,IDX,Index,0,Units,2015_100,2015=100,37.79602,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2000-04,Apr-2000,IDX,Index,0,Units,2015_100,2015=100,37.92923,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2000-05,May-2000,IDX,Index,0,Units,2015_100,2015=100,38.206920000000004,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2000-06,Jun-2000,IDX,Index,0,Units,2015_100,2015=100,37.77389,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2000-07,Jul-2000,IDX,Index,0,Units,2015_100,2015=100,38.003890000000006,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2000-08,Aug-2000,IDX,Index,0,Units,2015_100,2015=100,37.98053,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2000-09,Sep-2000,IDX,Index,0,Units,2015_100,2015=100,38.4682,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2000-10,Oct-2000,IDX,Index,0,Units,2015_100,2015=100,38.26468,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2000-11,Nov-2000,IDX,Index,0,Units,2015_100,2015=100,38.89762,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2000-12,Dec-2000,IDX,Index,0,Units,2015_100,2015=100,38.76102,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2001-01,Jan-2001,IDX,Index,0,Units,2015_100,2015=100,38.35398,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2001-02,Feb-2001,IDX,Index,0,Units,2015_100,2015=100,39.07288,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2001-03,Mar-2001,IDX,Index,0,Units,2015_100,2015=100,38.9402,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2001-04,Apr-2001,IDX,Index,0,Units,2015_100,2015=100,39.05952,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2001-05,May-2001,IDX,Index,0,Units,2015_100,2015=100,38.93925,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2001-06,Jun-2001,IDX,Index,0,Units,2015_100,2015=100,39.235009999999996,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2001-07,Jul-2001,IDX,Index,0,Units,2015_100,2015=100,38.878,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2001-08,Aug-2001,IDX,Index,0,Units,2015_100,2015=100,39.12044,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2001-09,Sep-2001,IDX,Index,0,Units,2015_100,2015=100,38.99264,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2001-10,Oct-2001,IDX,Index,0,Units,2015_100,2015=100,39.32758,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2001-11,Nov-2001,IDX,Index,0,Units,2015_100,2015=100,39.81765,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2001-12,Dec-2001,IDX,Index,0,Units,2015_100,2015=100,39.861129999999996,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2002-01,Jan-2002,IDX,Index,0,Units,2015_100,2015=100,39.900009999999995,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2002-02,Feb-2002,IDX,Index,0,Units,2015_100,2015=100,40.37959,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2002-03,Mar-2002,IDX,Index,0,Units,2015_100,2015=100,40.241479999999996,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2002-04,Apr-2002,IDX,Index,0,Units,2015_100,2015=100,40.832879999999996,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2002-05,May-2002,IDX,Index,0,Units,2015_100,2015=100,40.57113,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2002-06,Jun-2002,IDX,Index,0,Units,2015_100,2015=100,40.93542,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2002-07,Jul-2002,IDX,Index,0,Units,2015_100,2015=100,41.24706,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2002-08,Aug-2002,IDX,Index,0,Units,2015_100,2015=100,41.664320000000004,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2002-09,Sep-2002,IDX,Index,0,Units,2015_100,2015=100,41.72579,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2002-10,Oct-2002,IDX,Index,0,Units,2015_100,2015=100,41.98563,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2002-11,Nov-2002,IDX,Index,0,Units,2015_100,2015=100,41.71504,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2002-12,Dec-2002,IDX,Index,0,Units,2015_100,2015=100,42.365520000000004,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2003-01,Jan-2003,IDX,Index,0,Units,2015_100,2015=100,42.751979999999996,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2003-02,Feb-2003,IDX,Index,0,Units,2015_100,2015=100,43.489509999999996,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2003-03,Mar-2003,IDX,Index,0,Units,2015_100,2015=100,42.77512,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2003-04,Apr-2003,IDX,Index,0,Units,2015_100,2015=100,42.92463,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2003-05,May-2003,IDX,Index,0,Units,2015_100,2015=100,43.45772,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2003-06,Jun-2003,IDX,Index,0,Units,2015_100,2015=100,43.523070000000004,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2003-07,Jul-2003,IDX,Index,0,Units,2015_100,2015=100,44.40118,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2003-08,Aug-2003,IDX,Index,0,Units,2015_100,2015=100,44.51169,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2003-09,Sep-2003,IDX,Index,0,Units,2015_100,2015=100,44.74297,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2003-10,Oct-2003,IDX,Index,0,Units,2015_100,2015=100,44.7196,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2003-11,Nov-2003,IDX,Index,0,Units,2015_100,2015=100,45.68991,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2003-12,Dec-2003,IDX,Index,0,Units,2015_100,2015=100,45.650490000000005,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2004-01,Jan-2004,IDX,Index,0,Units,2015_100,2015=100,46.3837,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2004-02,Feb-2004,IDX,Index,0,Units,2015_100,2015=100,45.56255,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2004-03,Mar-2004,IDX,Index,0,Units,2015_100,2015=100,45.91082,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2004-04,Apr-2004,IDX,Index,0,Units,2015_100,2015=100,48.48151,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2004-05,May-2004,IDX,Index,0,Units,2015_100,2015=100,48.32584,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2004-06,Jun-2004,IDX,Index,0,Units,2015_100,2015=100,48.3215,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2004-07,Jul-2004,IDX,Index,0,Units,2015_100,2015=100,49.82349,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2004-08,Aug-2004,IDX,Index,0,Units,2015_100,2015=100,50.20432,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2004-09,Sep-2004,IDX,Index,0,Units,2015_100,2015=100,50.93626,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2004-10,Oct-2004,IDX,Index,0,Units,2015_100,2015=100,51.77134,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2004-11,Nov-2004,IDX,Index,0,Units,2015_100,2015=100,51.433440000000004,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2004-12,Dec-2004,IDX,Index,0,Units,2015_100,2015=100,52.16657,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2005-01,Jan-2005,IDX,Index,0,Units,2015_100,2015=100,52.207679999999996,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2005-02,Feb-2005,IDX,Index,0,Units,2015_100,2015=100,53.023990000000005,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2005-03,Mar-2005,IDX,Index,0,Units,2015_100,2015=100,53.43618000000001,B,Break
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2005-04,Apr-2005,IDX,Index,0,Units,2015_100,2015=100,53.40898000000001,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2005-05,May-2005,IDX,Index,0,Units,2015_100,2015=100,53.681230000000006,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2005-06,Jun-2005,IDX,Index,0,Units,2015_100,2015=100,55.0659,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2005-07,Jul-2005,IDX,Index,0,Units,2015_100,2015=100,54.31385,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2005-08,Aug-2005,IDX,Index,0,Units,2015_100,2015=100,55.65673,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2005-09,Sep-2005,IDX,Index,0,Units,2015_100,2015=100,55.33837,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2005-10,Oct-2005,IDX,Index,0,Units,2015_100,2015=100,57.02895,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2005-11,Nov-2005,IDX,Index,0,Units,2015_100,2015=100,55.75939,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2005-12,Dec-2005,IDX,Index,0,Units,2015_100,2015=100,58.906909999999996,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2006-01,Jan-2006,IDX,Index,0,Units,2015_100,2015=100,59.90149,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2006-02,Feb-2006,IDX,Index,0,Units,2015_100,2015=100,60.101369999999996,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2006-03,Mar-2006,IDX,Index,0,Units,2015_100,2015=100,61.22195,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2006-04,Apr-2006,IDX,Index,0,Units,2015_100,2015=100,59.9491,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2006-05,May-2006,IDX,Index,0,Units,2015_100,2015=100,60.749719999999996,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2006-06,Jun-2006,IDX,Index,0,Units,2015_100,2015=100,60.88139,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2006-07,Jul-2006,IDX,Index,0,Units,2015_100,2015=100,63.645590000000006,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2006-08,Aug-2006,IDX,Index,0,Units,2015_100,2015=100,62.474540000000005,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2006-09,Sep-2006,IDX,Index,0,Units,2015_100,2015=100,63.57419,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2006-10,Oct-2006,IDX,Index,0,Units,2015_100,2015=100,62.5434,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2006-11,Nov-2006,IDX,Index,0,Units,2015_100,2015=100,69.32693,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2006-12,Dec-2006,IDX,Index,0,Units,2015_100,2015=100,68.39576,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2007-01,Jan-2007,IDX,Index,0,Units,2015_100,2015=100,69.35118,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2007-02,Feb-2007,IDX,Index,0,Units,2015_100,2015=100,69.9938,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2007-03,Mar-2007,IDX,Index,0,Units,2015_100,2015=100,71.34344,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2007-04,Apr-2007,IDX,Index,0,Units,2015_100,2015=100,72.39201,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2007-05,May-2007,IDX,Index,0,Units,2015_100,2015=100,74.80618,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2007-06,Jun-2007,IDX,Index,0,Units,2015_100,2015=100,75.68054000000001,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2007-07,Jul-2007,IDX,Index,0,Units,2015_100,2015=100,75.63665999999999,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2007-08,Aug-2007,IDX,Index,0,Units,2015_100,2015=100,75.02447,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2007-09,Sep-2007,IDX,Index,0,Units,2015_100,2015=100,73.67899,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2007-10,Oct-2007,IDX,Index,0,Units,2015_100,2015=100,77.1787,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2007-11,Nov-2007,IDX,Index,0,Units,2015_100,2015=100,77.35826,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2007-12,Dec-2007,IDX,Index,0,Units,2015_100,2015=100,79.58211,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2008-01,Jan-2008,IDX,Index,0,Units,2015_100,2015=100,80.58881,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2008-02,Feb-2008,IDX,Index,0,Units,2015_100,2015=100,80.46758,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2008-03,Mar-2008,IDX,Index,0,Units,2015_100,2015=100,81.34534000000001,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2008-04,Apr-2008,IDX,Index,0,Units,2015_100,2015=100,81.04398,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2008-05,May-2008,IDX,Index,0,Units,2015_100,2015=100,81.02176999999999,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2008-06,Jun-2008,IDX,Index,0,Units,2015_100,2015=100,83.27238,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2008-07,Jul-2008,IDX,Index,0,Units,2015_100,2015=100,79.99008,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2008-08,Aug-2008,IDX,Index,0,Units,2015_100,2015=100,80.55837,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2008-09,Sep-2008,IDX,Index,0,Units,2015_100,2015=100,82.40612,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2008-10,Oct-2008,IDX,Index,0,Units,2015_100,2015=100,80.02645,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2008-11,Nov-2008,IDX,Index,0,Units,2015_100,2015=100,78.95092,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2008-12,Dec-2008,IDX,Index,0,Units,2015_100,2015=100,77.05311999999999,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2009-01,Jan-2009,IDX,Index,0,Units,2015_100,2015=100,75.19060999999999,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2009-02,Feb-2009,IDX,Index,0,Units,2015_100,2015=100,75.75915,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2009-03,Mar-2009,IDX,Index,0,Units,2015_100,2015=100,75.25169,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2009-04,Apr-2009,IDX,Index,0,Units,2015_100,2015=100,77.64603000000001,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2009-05,May-2009,IDX,Index,0,Units,2015_100,2015=100,78.93784000000001,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2009-06,Jun-2009,IDX,Index,0,Units,2015_100,2015=100,79.30314,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2009-07,Jul-2009,IDX,Index,0,Units,2015_100,2015=100,80.46283000000001,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2009-08,Aug-2009,IDX,Index,0,Units,2015_100,2015=100,84.26021999999999,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2009-09,Sep-2009,IDX,Index,0,Units,2015_100,2015=100,83.15726,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2009-10,Oct-2009,IDX,Index,0,Units,2015_100,2015=100,81.19747,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2009-11,Nov-2009,IDX,Index,0,Units,2015_100,2015=100,84.17766999999999,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2009-12,Dec-2009,IDX,Index,0,Units,2015_100,2015=100,84.86981999999999,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2010-01,Jan-2010,IDX,Index,0,Units,2015_100,2015=100,86.42868,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2010-02,Feb-2010,IDX,Index,0,Units,2015_100,2015=100,87.24840999999999,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2010-03,Mar-2010,IDX,Index,0,Units,2015_100,2015=100,87.2332,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2010-04,Apr-2010,IDX,Index,0,Units,2015_100,2015=100,88.46935,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2010-05,May-2010,IDX,Index,0,Units,2015_100,2015=100,85.94971,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2010-06,Jun-2010,IDX,Index,0,Units,2015_100,2015=100,85.63614,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2010-07,Jul-2010,IDX,Index,0,Units,2015_100,2015=100,89.51377,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2010-08,Aug-2010,IDX,Index,0,Units,2015_100,2015=100,87.96588,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2010-09,Sep-2010,IDX,Index,0,Units,2015_100,2015=100,89.2326,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2010-10,Oct-2010,IDX,Index,0,Units,2015_100,2015=100,91.31884000000001,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2010-11,Nov-2010,IDX,Index,0,Units,2015_100,2015=100,89.58832,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2010-12,Dec-2010,IDX,Index,0,Units,2015_100,2015=100,92.24714,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2011-01,Jan-2011,IDX,Index,0,Units,2015_100,2015=100,93.36536,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2011-02,Feb-2011,IDX,Index,0,Units,2015_100,2015=100,93.61864,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2011-03,Mar-2011,IDX,Index,0,Units,2015_100,2015=100,96.71969,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2011-04,Apr-2011,IDX,Index,0,Units,2015_100,2015=100,93.6542,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2011-05,May-2011,IDX,Index,0,Units,2015_100,2015=100,91.07954000000001,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2011-06,Jun-2011,IDX,Index,0,Units,2015_100,2015=100,95.43276,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2011-07,Jul-2011,IDX,Index,0,Units,2015_100,2015=100,92.51661999999999,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2011-08,Aug-2011,IDX,Index,0,Units,2015_100,2015=100,91.03116999999999,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,M,Monthly,2011-09,Sep-2011,IDX,Index,0,Units,2015_100,2015=100,92.15103,,
